Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,company_name,sector,industry,date
49.38,49.49,48.55,48.72,14660678,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-06-13
48.48,48.8,47.67,48.03,10690785,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-06-14
47.85,49.34,47.63,49.13,8492327,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-06-17
49.0,49.03,48.28,48.42,9376739,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-06-18
48.44,49.07,48.34,48.68,8622019,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-06-20
48.9,49.57,48.9,49.09,16238020,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-06-21
49.02,49.79,48.91,49.49,9290045,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-06-24
49.51,50.35,49.5,50.14,7534408,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-06-25
49.65,50.89,49.55,50.46,6302747,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-06-26
50.49,50.71,50.27,50.57,4226788,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-06-27
50.4,50.59,49.9,49.95,11843336,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-06-28
50.04,50.23,49.58,49.9,4963801,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-07-01
49.97,49.97,49.13,49.34,6283212,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-07-02
49.2,49.66,49.06,49.16,4172739,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-07-03
49.09,49.83,48.97,49.75,6076772,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-07-05
49.59,50.29,49.46,50.18,6863264,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-07-08
50.19,50.2,49.65,49.8,5851801,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-07-09
49.83,49.89,49.2,49.85,4938316,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-07-10
49.74,50.78,49.68,50.28,6504077,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-07-11
50.5,51.14,50.48,50.83,5274210,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-07-12
50.51,50.69,49.68,49.86,5467545,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-07-15
49.81,50.59,49.6,50.49,4105951,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-07-16
50.97,51.48,50.57,50.72,5366379,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-07-17
50.55,51.67,50.48,51.01,6396188,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-07-18
51.09,51.18,50.48,50.89,4851035,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-07-19
50.82,50.91,49.63,50.36,5654695,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-07-22
50.48,50.78,50.2,50.31,6159654,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-07-23
50.26,50.45,49.38,49.59,7109806,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-07-24
49.83,50.34,49.46,50.1,6462486,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-07-25
50.28,51.03,50.07,51.0,3803316,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-07-26
51.0,51.68,50.58,51.27,4880218,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-07-29
51.24,51.74,50.89,51.57,4024771,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-07-30
51.82,52.23,51.33,51.45,6978179,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-07-31
51.43,51.7,51.1,51.38,4815997,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-08-01
52.12,52.4,50.42,51.61,6058471,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-08-02
52.02,52.4,50.18,50.47,5728989,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-08-05
50.59,51.79,50.33,50.8,5146034,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-08-06
50.84,51.55,50.46,50.53,7295501,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-08-07
44.88,45.54,43.32,45.0,27323062,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-08-08
45.29,46.32,45.19,46.06,14618892,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-08-09
46.02,46.57,45.86,45.89,7644005,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-08-12
46.0,46.78,46.0,46.5,6554617,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-08-13
46.28,46.67,45.98,46.24,7164685,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-08-14
46.61,47.54,46.54,46.99,6680510,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-08-15
46.92,47.14,46.32,46.74,4611563,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-08-16
46.79,46.94,46.34,46.6,5206308,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-08-19
46.92,47.12,46.2,46.71,7071063,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-08-20
47.01,47.23,46.62,47.01,5239227,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-08-21
47.23,47.23,46.38,46.48,3309180,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-08-22
46.6,46.84,46.4,46.65,4507863,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-08-23
47.0,47.68,46.78,47.28,3868610,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-08-26
47.28,47.64,47.04,47.59,3836856,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-08-27
47.61,47.7,46.8,47.05,4447412,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-08-28
47.36,47.5,46.91,47.0,6752133,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-08-29
47.12,47.2,46.59,47.13,5420830,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-08-30
46.94,48.38,46.85,48.3,7421980,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-09-03
48.22,48.74,48.04,48.38,4784009,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-09-04
48.27,48.54,47.77,48.22,3838822,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-09-05
48.06,48.85,48.06,48.65,5847890,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-09-06
48.66,51.02,48.62,50.74,9188021,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-09-09
50.83,50.83,50.0,50.33,5372815,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-09-10
50.36,50.41,49.17,49.65,5225753,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-09-11
49.61,49.96,48.64,49.91,4102366,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-09-12
49.97,50.9,49.73,50.83,3816007,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-09-13
51.13,51.31,50.46,50.75,4106946,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-09-16
50.73,51.12,50.38,51.07,7146981,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-09-17
51.22,52.51,51.08,52.35,7016766,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-09-18
52.71,52.76,51.7,51.83,6642671,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-09-19
51.7,51.7,50.99,51.18,15195585,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-09-20
51.19,52.44,51.0,52.33,5556239,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-09-23
52.12,52.78,51.86,52.45,5625290,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-09-24
52.57,52.74,51.64,51.67,4151330,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-09-25
51.82,52.1,51.26,52.01,7817553,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-09-26
52.49,52.88,52.29,52.46,4434576,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-09-27
52.78,52.94,52.01,52.17,5971274,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-09-30
52.17,52.31,51.36,51.59,6838735,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-10-01
51.53,51.53,50.74,50.94,6588935,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-10-02
50.57,50.68,49.98,50.31,4155993,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-10-03
50.31,51.01,50.04,50.95,5015095,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-10-04
50.63,50.63,48.88,49.24,7559117,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-10-07
49.24,49.68,49.09,49.49,3526191,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-10-08
49.62,50.08,49.37,49.77,3122845,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-10-09
50.0,50.8,49.77,50.77,3906574,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-10-10
50.82,51.98,50.67,51.31,6945656,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-10-11
51.59,51.74,51.12,51.68,5564275,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-10-14
51.57,52.71,51.36,52.62,7999719,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-10-15
52.48,53.64,52.23,53.58,6386042,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-10-16
53.7,53.74,53.12,53.44,5872608,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-10-17
53.44,54.2,53.2,54.05,8917610,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-10-18
54.06,54.54,53.7,53.77,4279818,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-10-21
53.73,53.84,53.25,53.6,2317260,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-10-22
53.47,53.79,53.1,53.56,2549423,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-10-23
53.43,53.58,52.54,53.44,3872689,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-10-24
53.76,53.93,53.29,53.37,3613463,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-10-25
53.44,53.63,52.88,53.1,3208657,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-10-28
52.7,53.51,52.05,52.48,6924235,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-10-29
52.25,53.13,52.06,52.6,6892139,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-10-30
52.65,53.18,52.48,52.68,4625426,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-10-31
52.5,53.06,52.08,52.3,6325111,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-11-01
52.27,54.18,52.14,54.06,8702997,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-11-04
53.98,54.54,53.76,54.11,4650475,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-11-05
54.71,54.99,53.68,54.44,6931144,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-11-06
54.5,55.34,54.5,54.73,11702672,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-11-07
53.21,55.65,53.18,54.14,10426260,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-11-08
54.43,56.47,54.4,55.74,7435487,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-11-11
55.65,56.39,55.56,56.02,7457270,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-11-12
55.61,56.56,55.38,56.38,4526871,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-11-13
55.95,56.7,55.85,55.96,8941240,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-11-14
55.44,55.5,51.98,52.0,10606121,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-11-15
51.92,53.52,51.72,53.27,7255742,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-11-18
52.96,53.85,52.66,53.73,3461045,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-11-19
53.06,53.78,52.89,53.7,3833881,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-11-20
53.6,54.02,53.0,53.98,4846508,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-11-21
54.0,54.4,53.88,54.06,2761627,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-11-22
54.63,55.51,54.41,54.98,6711999,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-11-25
54.98,55.14,54.46,54.83,4411562,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-11-26
54.94,55.4,54.84,55.14,3121012,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-11-27
55.09,55.5,54.91,55.13,3431094,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-11-29
55.37,56.02,54.95,54.98,5682863,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-12-02
54.6,54.9,54.07,54.19,5378295,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-12-03
54.07,54.33,53.64,53.75,4035760,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-12-04
54.07,54.07,53.07,53.1,4677582,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-12-05
53.32,53.73,52.24,52.27,3937407,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-12-06
52.53,53.56,52.01,53.21,5994504,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-12-09
52.91,53.64,52.34,53.01,4243591,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-12-10
53.07,53.52,52.06,52.1,3438828,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-12-11
52.35,52.97,52.32,52.92,4274394,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-12-12
52.3,52.85,52.18,52.76,4695371,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-12-13
52.71,53.58,52.1,52.25,4377764,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-12-16
52.16,52.7,51.65,51.95,4643757,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-12-17
51.69,52.44,51.47,51.54,4803024,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-12-18
51.3,51.44,50.48,50.9,7188484,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-12-19
50.73,51.9,50.62,51.72,11411340,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-12-20
51.84,51.98,51.29,51.86,3850760,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-12-23
51.71,52.63,51.69,52.51,2027321,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-12-24
52.31,52.98,52.18,52.67,2921250,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-12-26
52.53,52.88,52.3,52.55,3231268,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-12-27
52.3,52.88,51.85,52.53,3813625,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-12-30
52.75,52.94,52.31,52.56,3811018,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2024-12-31
52.96,53.31,52.16,52.31,3846371,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-01-02
52.68,52.86,52.18,52.39,3736739,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-01-03
52.26,52.8,51.82,51.87,3778196,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-01-06
51.88,52.56,51.46,51.55,4893115,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-01-07
51.68,51.79,50.84,51.6,3166957,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-01-08
51.24,51.4,49.68,49.74,6706188,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-01-10
49.99,50.19,49.39,49.99,5634697,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-01-13
49.83,50.16,49.46,50.1,3792196,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-01-14
50.43,50.56,49.16,49.26,8703171,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-01-15
49.22,49.86,48.39,49.65,6849873,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-01-16
50.25,50.25,49.3,49.42,11799381,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-01-17
49.37,49.94,48.85,49.22,9694050,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-01-21
49.32,50.48,49.09,49.21,7882036,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-01-22
49.12,49.22,48.03,48.11,6429808,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-01-23
48.1,48.52,47.86,48.28,9044148,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-01-24
48.66,50.01,48.66,49.34,10112231,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-01-27
49.26,49.26,48.42,48.65,6380276,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-01-28
48.67,49.3,48.43,49.1,7083600,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-01-29
49.65,49.77,49.04,49.36,5344299,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-01-30
49.18,49.6,48.62,48.71,4937499,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-01-31
48.39,48.6,47.34,47.5,6175593,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-02-03
47.61,48.02,46.52,46.61,9208332,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-02-04
46.68,46.78,45.7,46.16,7605348,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-02-05
46.47,46.65,46.04,46.3,4578327,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-02-06
46.3,47.04,46.19,46.57,4634453,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-02-07
46.62,48.11,46.57,47.81,7114394,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-02-10
47.81,48.08,47.22,48.06,3141322,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-02-11
47.5,48.27,47.32,48.17,2696399,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-02-12
48.53,49.57,48.39,49.52,5722852,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-02-13
49.83,50.34,49.22,49.25,6107118,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-02-14
49.22,51.09,48.95,51.05,8073519,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-02-18
51.25,51.9,51.05,51.69,6564882,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-02-19
51.59,51.79,51.0,51.21,7028270,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-02-20
51.58,53.36,51.31,53.0,7703095,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-02-21
52.72,52.94,52.35,52.56,7946344,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-02-24
52.86,53.31,51.9,52.13,7663136,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-02-25
51.77,51.99,51.1,51.65,5024317,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-02-26
51.17,52.17,50.93,51.92,7541053,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-02-27
55.0,56.4,54.07,54.65,15068267,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-02-28
54.42,55.58,53.9,55.17,8325084,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-03-03
55.34,56.0,54.44,54.82,9137571,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-03-04
54.82,55.4,54.7,55.35,7171808,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-03-05
55.12,55.75,54.81,55.69,5383145,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-03-06
55.55,55.82,54.85,55.07,6355493,0.0,0.0,MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,2025-03-07
